Longitude,Latitude
72.78139104948283,22.540077645600867
72.78097438288283,22.540622090000866
72.7809512272069,22.540649485715434
72.78092552751343,22.540674510428435
72.78089752535149,22.540696928934885
72.78086748391082,22.54071653052531
72.78083568554815,22.54073313096616
72.78080242913339,22.540746574231424
72.78076802724048,22.540756733969086
72.78073280320967,22.540763514688706
72.7806970881084,22.540766852658926
72.76716627311681,22.5413720471362
72.76454099015582,22.541604667106284
72.76450502713756,22.541606096328476
72.76446909540303,22.541604024659744
72.76443353494709,22.54159847170272
72.7643986822515,22.54158949000085
72.76436486710101,22.54157716454119
72.76433240946287,22.541561611950275
72.76430161645919,22.541542979390524
72.76427277946094,22.54152144316778
72.76424617133085,22.541497207063074
72.76422204384158,22.54147050040436
72.76420062529334,22.54144157589659
72.76303395869334,22.53969435369659
72.76301555471295,22.539663677263167
72.76300019924851,22.539631366896813
72.76298803584392,22.53959772463692
72.76297917820347,22.539563064973514
72.76297370912894,22.53952771190737
72.7629716797456,22.53949199592124
72.76297310902427,22.539456250890474
72.76297798360396,22.539420810961936
72.76298625791675,22.539386007430366
72.76341403561675,22.537908229630368
72.76342593125017,22.537873638499484
72.7634411843606,22.53784039101759
72.76345964586508,22.53780881214359
72.76348113532195,22.537779210527525
72.76350544269454,22.53775187549381
72.76353233040405,22.537727074213443
72.7635615356516,22.537705049092654
72.76359277298685,22.53768601540366
72.76362573709795,22.537670159180607
72.76366010579565,22.53765763540126
72.77420318546051,22.534396405222857
72.77977317912116,22.530163209985968
72.78112897828923,22.52727606002576
72.7811301319737,22.527273626336644
72.78386987365418,22.521548091626492
72.78427809469149,22.520146532463897
72.78428873955565,22.52011525894703
72.78430213146875,22.520085059565353
72.78431816367251,22.520056175063754
72.78433670836063,22.52002883570508
72.78435761769768,22.520003259434546
72.78889928439769,22.514928259434544
72.7889241865868,22.51490298413326
72.7889513953064,22.514880210344486
72.78898066033963,22.514860147500553
72.7890117125594,22.514842980103396
72.78904426640324,22.514828866027848
72.78907802249947,22.514817935069782
72.78911267042027,22.514810287752482
72.79272100372026,22.51419362105248
72.79275740582989,22.51418924284185
72.79279406253295,22.51418848889547
72.79283061388087,22.51419136661667
72.79518061388087,22.514494144416673
72.7952004290755,22.51449724552467
72.7971587624755,22.514858356624668
72.79719321783675,22.51486643101598
72.79722674420336,22.51487776020197
72.79725903487454,22.514892240542707
72.7972897944537,22.514909739571344
72.79731874155075,22.514930097205934
72.79734561135625,22.514953127213868
72.79737015806396,22.514978618915542
72.79739215711942,22.51500633911165
72.79741140727423,22.51503603421652
72.7979691463385,22.515993839362434
72.80584234873182,22.51640978215313
72.81682633101327,22.515539489263137
72.81686555108827,22.515538468337866
72.81690465877742,22.515541606047172
72.81694321436731,22.515548867111725
72.81698078435214,22.515560169890612
72.81832165633514,22.516042459874814
72.8324402738528,22.51573030885966
72.8446193074561,22.514808832320192
72.84465249590889,22.5148078153857
72.84468564189052,22.51480977789867
72.84471847846382,22.514814704054235
72.85258792296382,22.51635914845423
72.85262218378556,22.516367586972397
72.85527957721933,22.51715825972144
72.85855372385453,22.515068662145776
72.85858774768661,22.515049398444447
72.85862361434855,22.515033832651802
72.85866092333066,22.515022138585252
72.85869925801744,22.515014446828083
72.85873819033971,22.515010843271288
72.85877728555472,22.51501136815444
72.86196117751027,22.51522272432063
72.86383893523107,22.51451489244535
72.86385861212001,22.514508100893757
72.8768041366758,22.51044368015808
72.87847600787478,22.508422502532365
72.87850011456352,22.508396072346088
72.87852666094493,22.508372093671742
72.87855539887389,22.50835079065251
72.87858605971958,22.508332362420614
72.8786183568765,22.50831698123589
72.8786519884436,22.50830479087559
72.87868664004623,22.508295905290392
72.87872198777488,22.508290407539242
72.88117754337487,22.50802929643924
72.88121715973963,22.508027222528497
72.88125677043658,22.50802940201253
72.88129592011413,22.508035809836695
72.88133415872045,22.50804637233876
72.88373138092045,22.50884915013876
72.88376519413544,22.50886235117988
72.88379755110552,22.508878801939193
72.88382814040938,22.508898344085537
72.88385666763871,22.508920789534532
72.88388285823177,22.508945922258814
72.88390646011585,22.508973500367205
72.88392724613342,22.5090032584328
72.8839450162284,22.50903491004759
72.88395959937161,22.509068150579
72.8845401548716,22.510590372779
72.88455130878884,22.510624509314624
72.88491703201534,22.511960193909474
72.88663171778629,22.514342429181852
72.88990082927992,22.515557566578956
72.89573895022231,22.514330325832624
72.8976377607156,22.51264546579847
72.89764245388692,22.512641371513066
72.89912578728692,22.511369149313065
72.89915468163522,22.511346747081948
72.89918564588578,22.511327305926894
72.89921837769197,22.51131101567869
72.89925255744805,22.51129803540147
72.89928785140998,22.51128849183957
72.90391285140997,22.51028015853957
72.90395100027543,22.510273908298448
72.9039895930559,22.510271672510857
72.90402820847227,22.51027347558267
72.90406642499839,22.510279297831552
72.90410382546234,22.510289075701778
72.90414000160038,22.51030270245804
72.90417455851352,22.510320029350577
72.9057985256214,22.51124346156393
72.9363454422093,22.51285686485019
72.94303226090622,22.51024971975249
72.94306580098421,22.5102384582944
72.94310026333682,22.51023045182678
72.94313533285444,22.51022577355748
72.94317068887587,22.51022446626267
72.94320600812016,22.510226541895715
72.9432409676427,22.510231981477876
72.943275247788,22.51024073527186
72.9433085351125,22.51025272323657
72.9457640906125,22.51127216773657
72.94579682208173,22.51128767596142
72.94582788043502,22.511306310145258
72.94585696805345,22.51132789172468
72.94588380620281,22.511352213892646
72.94590813770462,22.51137904358023
72.9459297294005,22.511408123690014
72.94710758697438,22.513168380854733
72.95051979417785,22.514159607569674
72.95228416797028,22.51356726399751
72.9540080830327,22.512191369411493
72.95404202804937,22.512167273290423
72.95407846494078,22.512147142712866
72.95411693248685,22.5121312324927
72.96089497063454,22.509764869651807
72.96418558410839,22.508063018419854
72.96421033579826,22.508051356240006
72.96786866909827,22.506490245140007
72.96790960558845,22.506475555612774
72.96795198298486,22.506465771201114
72.97191309408485,22.505793548901114
72.97191698799044,22.50579290942729
72.97583643239044,22.505170687227288
72.97585490930535,22.505168229357736
72.97983546490536,22.504740451557737
72.97983807284015,22.50474018063484
72.98349362844014,22.50437351403484
72.98353442394834,22.504371686922333
72.98708798482717,22.50440884141607
72.98997911465973,22.50123154056901
72.99000436407223,22.501206346519442
72.99003192210468,22.50118370081758
72.99006153264794,22.501163813920055
72.99009292051798,22.50114687064471
72.99012579401328,22.501133028452987
72.99015984762573,22.501122415986565
72.9901947648799,22.501115131871842
72.99023022127409,22.501111243803358
72.99026588729616,22.501110787914676
72.99030143148582,22.501113768442572
72.99624865368583,22.50190265724257
72.99627950644924,22.501908087617124
72.99866183807164,22.502432253032534
73.00184138908196,22.500545808140796
73.00488072030072,22.49835273292402
73.00491141464677,22.498332816000467
73.00494392611567,22.498316028174123
73.00497793675838,22.49830253362315
73.00501311396455,22.49829246431881
73.0050491137153,22.49828591873483
73.0050855839476,22.498282960884378
73.00512216799731,22.49828361969404
73.02061939019731,22.49933084189404
73.02065728114269,22.49933537479
73.02069450366352,22.499343786379004
73.02073066180604,22.499355987182955
73.02076537093875,22.49937184741605
73.02079826184398,22.499391198365398
73.0208289846454,22.499413834185674
73.02261024020798,22.500873743426563
73.02563790318217,22.50318803928495
73.02928959312746,22.50564004654411
73.02933215669296,22.505673384804613
73.03102202947771,22.507208894150924
73.03411947245576,22.508602476016417
73.03600306881582,22.508674716216078
73.03601063822506,22.50867508418712
73.04143563822507,22.508994528687122
73.04147107593593,22.50899833501489
73.0415059829981,22.509005533382265
73.04154003550275,22.509016056994312
73.04157291747059,22.509029808200562
73.041604323784,22.509046659401125
73.0416339630182,22.50906645423071
73.04166156014547,22.50908900900956
73.04168685908714,22.509114114447872
73.04373927208802,22.511357128319588
73.0464091897813,22.513784821085913
73.0499319670394,22.515399769490244
73.04996537525162,22.51541719544321
73.05171259745161,22.51644497324321
73.05171830976134,22.51644840302683
73.05333219866134,22.517437291926818
73.05335957756108,22.517455798819476
73.053385195934,22.517476674839124
73.05340884941148,22.51749975344892
73.06096615781615,22.52556290955934
73.06415902756406,22.52741789295995
73.0736099512341,22.532764066320645
73.07361605269865,22.53276759491118
73.07687499813952,22.534693957350836
73.07881075542528,22.535139424468795
73.07884667511865,22.535149623876933
73.07888138390729,22.535163391675972
73.07891452830097,22.535180587648348
73.08289863697439,22.537509972491595
73.09286884222645,22.543172715732606
73.09288020272867,22.54317943894024
73.09947411538191,22.547242299460763
73.11458238868862,22.548224144075938
73.11840283448254,22.548128632953198
73.1254005987882,22.545938556194717
73.12543377817985,22.545929838537106
73.12546762236889,22.545924231358388
73.12891037808882,22.54551675537332
73.14143248187432,22.543531442796148
73.14628686018945,22.540721446580328
73.14632232269415,22.540703391459783
73.14635951914592,22.540689249303156
73.14639801927862,22.540679183698387
73.14643737774595,22.540673311078322
73.14910959994594,22.540420533278322
73.14914001357884,22.54041891543092
73.15237107865634,22.54038022003064
73.15705929844106,22.539913320594728
73.16072066249049,22.53877447409993
73.16076677926876,22.53876331575867
73.18313344586875,22.534849426858667
73.18316890345113,22.534844974210046
73.18320462520383,22.534843962967503
73.18324027789791,22.534846402564366
73.18327552894863,22.534852270242958
73.18331004951793,22.53486151126687
73.18334351758206,22.53487403943158
73.19064403395062,22.53801670090564
73.19771650910941,22.54055169787136
73.19773274535294,22.540557952030138
73.2124452289887,22.54662615753177
73.21922833809955,22.5489819352219
73.22382341400665,22.547904245015516
73.22648162422415,22.54705317568014
73.22651335374874,22.5470445510207
73.22654572367473,22.547038777341474
73.22657847836545,22.547035900239237
73.24259236726544,22.546344233539237
73.24259461869464,22.546344143163584
73.24633906319464,22.546205254263583
73.24634602094275,22.546205061701254
73.24877935424276,22.546160617301254
73.24882811732321,22.54616294782368
73.25361700622321,22.54671017002368
73.25362948010562,22.54671181070026
73.28391183308713,22.551219827376887
73.28602717691176,22.5504179149099
73.28606174867753,22.550406717497587
73.28609725213498,22.550398965495326
